Municipio;ID;Ahuyama;Arracacha;Arveja verde;Banano;Cebada;Cebolla cabezona;Cebolla larga;Cilantro;Frijol;Habichuela;Lechuga;Lulo;Maiz Blanco;Papas;Papaya;Perejil;Pimenton;Pinna;Platano;Tomate;Yuca
Onzaga;198230;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198231;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;198232;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198233;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198234;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198235;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198236;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;198238;;;0,91;;;;;;;;;;;;;;;;;;
Onzaga;198241;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198251;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198252;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198253;;;;;;;;;;;;;;;;;;;;;1,3
Onzaga;198262;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198263;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198282;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198283;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198284;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198285;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198286;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198289;;;;;;;;;;;;;;1,33;;;;;;;
Onzaga;198298;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198305;;;;;;;;;;;;;;;;;;;;;
Onzaga;198306;;;;;;;;;;;;;;;;;;;;;
Onzaga;198307;;;;;;;;;;;;;;;;;;;;;
Onzaga;198331;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198332;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198333;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198342;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198343;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198347;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;198348;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198349;;;;;;;;;;;;;;;;;;;;;1,36
Onzaga;198350;;;;;;;;;;;;;;;;;;;;;1,38
Onzaga;198351;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198352;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198353;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198354;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198358;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198361;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198363;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198364;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198365;;;;;;;;;;;;;;;;;;;;;1,31
Onzaga;198367;;;;;;;;;;;;;0,34;;;;;;;;
Onzaga;198370;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198374;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198377;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198382;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198400;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198404;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198408;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198413;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198421;;;;;;;;;0,01;;;;;;;;;;;;
Onzaga;198424;;;;;;;;;0,01;;;;;;;;;;;;
Onzaga;198426;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198427;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198428;;;;;;;;;;;;;;;;;;;;;1,42
Onzaga;198429;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198433;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;198444;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198445;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198451;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198455;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198456;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;198462;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198467;;;;;;;;;;;;;;;;;;;;;1,38
Onzaga;198469;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;198471;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198472;;;;;;;;;;;;;;;;;;;;;1,3
Onzaga;198473;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;198476;;;;;;;;;;;;;;;;;;;;;1,25
Onzaga;198479;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198488;;;;;;;;;;;;;;;;0,24;;;;;
Onzaga;198489;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;198491;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;198493;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198502;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198539;;;;;;;;;;;;;;;;;;;;;1,38
Onzaga;198540;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;198541;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198542;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198543;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198544;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198545;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198546;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198558;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198568;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198569;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198571;;;;;;;;;;;;;;1,35;;;;;;;
Onzaga;198572;;;;;;;;;;;;;;1,34;;;;;;;
Onzaga;198584;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198590;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198594;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198595;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;198596;;;;;;;;;;;;;;;;;;;;;1,36
Onzaga;198598;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;198602;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198609;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198610;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198612;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;198616;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198623;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198624;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198625;;;;;;;;;;;;;;;;;;;;;1,39
Onzaga;198629;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198631;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198632;;;;;;;;;;;;;;;;;;;;;1,26
Onzaga;198636;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;198638;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198642;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198653;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;198654;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198658;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198659;;;;;;;;;0,01;;;;;;;;;;;;
Onzaga;198680;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198681;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198682;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198683;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198684;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198689;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198695;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;198696;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;198697;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198698;;;;;;;;;;;;;;;;;;;;;1,25
Onzaga;198699;;;;;;;;;;;;;;;;;;;;;1,29
Onzaga;198701;;;;;;;;;;;;;;;;;;;;;1,49
Onzaga;198702;;;;;;;;;;;;;;;;;;;;;1,19
Onzaga;198706;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198707;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;198708;;;;;;;;;;;;;;;;;;;;;1,24
Onzaga;198709;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198713;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198714;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198715;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;198718;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198722;;;;;;;;;2,1;;;;;;;;;;;;
Onzaga;198729;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198734;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198735;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;198743;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198747;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198748;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198749;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198759;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198760;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198766;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198769;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;198770;;;;;;;;;;;;;;;;;;;;;1,38
Onzaga;198772;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198778;;;;;;;;;;;;;;;;;;;;;1,4
Onzaga;198779;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;198780;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198781;;;;;;;;;;;;;;;;0,32;;;;;
Onzaga;198782;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198789;;;;;;;;;;;;;;;;;;;;;1,19
Onzaga;198791;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198800;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;198802;;;;;;;;;;;;;;;;;;;;;1,4
Onzaga;198805;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198806;;;;;;1,35;;;;;;;;;;;;;;;
Onzaga;198807;;;;;;1,35;;;;;;;;;;;;;;;
Onzaga;198808;;;;;;1,35;;;;;;;;;;;;;;;
Onzaga;198810;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;198811;;;;;;;;;;;;;;;;;;;;;1,35
Onzaga;198814;;;0,92;;;;;;;;;;;;;;;;;;
Onzaga;198815;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;198819;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198820;;;;;;;;;;;;;;;;;;;;;1,31
Onzaga;198821;;;;;;;;;;;;;;;;;;;;;1,42
Onzaga;198822;;;;;;;;;;;;;;;;;;;;;1,31
Onzaga;198823;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;198825;;;;;;;;;;;;;;;;;;;;;1,4
Onzaga;198826;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;198829;;;0,93;;;;;;;;;;;;;;;;;;
Onzaga;198830;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;198835;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198836;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198843;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;198844;;;;;;;;;0,01;;;;;;;;;;;;
Onzaga;198846;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;198848;;;;;;;;;;;;;0,35;;;;;;;;
Onzaga;198865;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198866;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198873;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;198875;;;;;;;;;;;;;;;;;;;;;1,38
Onzaga;198877;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;198883;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;198884;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198885;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198891;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198892;;;;;;;;;;;;;;;;;;;;;1,35
Onzaga;198893;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198918;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198919;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;198920;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;198921;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198930;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;198931;;;;;;;;;;;;;;;;;;;;;
Onzaga;198932;;;;;0,11;;;;;;;;;;;;;;;;
Onzaga;198933;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;198941;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;198946;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;198955;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;198956;;;;;;;;;;;;;;;;;;;;;1,39
Onzaga;198957;;;;;;;;;;;;;;;;;;;;;1,35
Onzaga;198958;;;;;;;;;;;;;;;;;;;;;1,39
Onzaga;198960;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;198967;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;198968;;;0,91;;;;;;;;;;;;;;;;;;
Onzaga;198972;;;;;;;;;;;;;;1,42;;;;;;;
Onzaga;198974;;;;;;;;;;;;;;1,39;;;;;;;
Onzaga;198976;;;;;;;;;;;;;;1,53;;;;;;;
Onzaga;198978;;;;;;;;;;;;;;1,56;;;;;;;
Onzaga;198980;;;;;;;;;;;;;;1,37;;;;;;;
Onzaga;198982;;;;;;;;;;;;;;1,46;;;;;;;
Onzaga;198984;;;;;;;;;;;;;;1,42;;;;;;;
Onzaga;198986;;;;;;;;;;;;;;1,36;;;;;;;
Onzaga;198988;;;;;;;;;;;;;;1,52;;;;;;;
Onzaga;198990;;;;;;;;;;;;;;1,45;;;;;;;
Onzaga;198992;;;;;;;;;;;;;;1,39;;;;;;;
Onzaga;198994;;;;;;;;;;;;;;1,51;;;;;;;
Onzaga;198996;;;;;;;;;;;;;;1,49;;;;;;;
Onzaga;198998;;;;;;;;;;;;;;1,49;;;;;;;
Onzaga;199000;;;;;;;;;;;;;;1,43;;;;;;;
Onzaga;199002;;;;;;;;;;;;;;1,42;;;;;;;
Onzaga;199004;;;;;;;;;;;;;;1,44;;;;;;;
Onzaga;199025;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199029;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199034;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199039;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199065;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199066;;;0,88;;;;;;;;;;;;;;;;;;
Onzaga;199072;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199073;;;;;;;;;;;;;;1,55;;;;;;;
Onzaga;199075;;;;;;;;;;;;;;1,5;;;;;;;
Onzaga;199076;;;;;;;;;;;;;;1,45;;;;;;;
Onzaga;199078;;;;;;;;;;;;;;1,42;;;;;;;
Onzaga;199081;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199082;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;199083;;;;;;;;;;;;;;;;;;;;;1,46
Onzaga;199087;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199088;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199090;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;199093;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;199095;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;199097;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;199099;;;;;;;;;;;;;;;;;;;;;1,43
Onzaga;199101;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;199103;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;199105;;;;;;;;;;;;;;;;;;;;;1,31
Onzaga;199106;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;199109;;;;;;;;;;;;;;;;;;;;;1,43
Onzaga;199111;;;;;;;;;;;;;;;;;;;;;1,36
Onzaga;199113;;;;;;;;;;;;;;;;;;;;;1,49
Onzaga;199115;;;;;;;;;;;;;;;;;;;;;1,3
Onzaga;199117;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;199119;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;199121;;;;;;;;;;;;;;;;;;;;;1,38
Onzaga;199123;;;;;;;;;;;;;;;;;;;;;1,23
Onzaga;199125;;;;;;;;;;;;;;;;;;;;;1,18
Onzaga;199127;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;199129;;;;;;;;;;;;;;;;;;;;;1,4
Onzaga;199131;;;;;;;;;;;;;;;;;;;;;1,41
Onzaga;199133;;;;;;;;;;;;;;;;;;;;;1,45
Onzaga;199144;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199145;;;;;;;;;;;;;;;;;;;;;1,35
Onzaga;199151;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199152;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;199154;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;199156;;;;;;;;;;;;;;;;;;;;;1,36
Onzaga;199159;;;;;;;;;;;;;;;;;;;;;1,34
Onzaga;199161;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199164;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;199167;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;199169;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199170;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;199173;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;199175;;;;;;;;;;;;;;;;;;;;;
Onzaga;199178;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;199180;;;;;;;;;;;;;;;;;;;;;1,48
Onzaga;199182;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;199185;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199186;;;;;;;;;;;;;;;;;;;;;1,24
Onzaga;199189;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;199196;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199202;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199206;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199207;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;199215;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;199224;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199225;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199228;;;0,91;;;;;;;;;;;;;;;;;;
Onzaga;199231;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199235;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199236;;;;;;;;;;;;;;;;;;;;;1,4
Onzaga;199238;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;199252;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;199253;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199254;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199257;;;;;;;;;0,01;;;;;;;;;;;;
Onzaga;199269;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199270;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199271;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199272;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199273;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;199274;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199275;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199276;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199277;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199278;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;199279;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199280;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199281;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199282;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199283;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199284;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;199285;;;;;;;;;;;;;;;;0,3;;;;;
Onzaga;199286;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199287;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199288;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199289;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;199290;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199297;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199303;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199304;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199308;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199309;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199313;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;199319;;;;;;;;;;;;;;1,54;;;;;;;
Onzaga;199320;;;;;;;;;;;;;;1,5;;;;;;;
Onzaga;199321;;;;;;;;;;;;;;;;;;;;;1,36
Onzaga;199323;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199333;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199336;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;199344;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199351;;;;;;;;;;;;;;1,36;;;;;;;
Onzaga;199353;;;;;;;;;;;;;;1,5;;;;;;;
Onzaga;199355;;;;;;;;;;;;;;1,45;;;;;;;
Onzaga;199357;;;;;;;;;;;;;;1,44;;;;;;;
Onzaga;199359;;;;;;;;;;;;;;1,5;;;;;;;
Onzaga;199361;;;;;;;;;;;;;;1,55;;;;;;;
Onzaga;199363;;;;;;;;;;;;;;1,53;;;;;;;
Onzaga;199365;;;;;;;;;;;;;;1,44;;;;;;;
Onzaga;199367;;;;;;;;;;;;;;1,55;;;;;;;
Onzaga;199369;;;;;;;;;;;;;;1,42;;;;;;;
Onzaga;199371;;;;;;;;;;;;;;1,35;;;;;;;
Onzaga;199373;;;;;;;;;;;;;;1,6;;;;;;;
Onzaga;199375;;;;;;;;;;;;;;1,49;;;;;;;
Onzaga;199377;;;;;;;;;;;;;;1,35;;;;;;;
Onzaga;199379;;;;;;;;;;;;;;1,41;;;;;;;
Onzaga;199381;;;;;;;;;;;;;;1,63;;;;;;;
Onzaga;199383;;;;;;;;;;;;;;1,4;;;;;;;
Onzaga;199385;;;;;;;;;;;;;;1,51;;;;;;;
Onzaga;199387;;;;;;;;;;;;;;1,34;;;;;;;
Onzaga;199389;;;;;;;;;;;;;;1,45;;;;;;;
Onzaga;199391;;;;;;;;;;;;;;1,44;;;;;;;
Onzaga;199393;;;;;;;;;;;;;;1,41;;;;;;;
Onzaga;199395;;;;;;;;;;;;;;1,32;;;;;;;
Onzaga;199397;;;;;;;;;;;;;;1,48;;;;;;;
Onzaga;199399;;;;;;;;;;;;;;1,52;;;;;;;
Onzaga;199401;;;;;;;;;;;;;;1,48;;;;;;;
Onzaga;199403;;;;;;;;;;;;;;1,36;;;;;;;
Onzaga;199405;;;;;;;;;;;;;;1,5;;;;;;;
Onzaga;199407;;;;;;;;;;;;;;1,38;;;;;;;
Onzaga;199409;;;;;;;;;;;;;;1,37;;;;;;;
Onzaga;199411;;;;;;;;;;;;;;1,34;;;;;;;
Onzaga;199413;;;;;;;;;;;;;;1,46;;;;;;;
Onzaga;199415;;;;;;;;;;;;;;1,34;;;;;;;
Onzaga;199417;;;;;;;;;;;;;;1,52;;;;;;;
Onzaga;199419;;;;;;;;;;;;;;1,41;;;;;;;
Onzaga;199421;;;;;;;;;;;;;;1,42;;;;;;;
Onzaga;199423;;;;;;;;;;;;;;1,55;;;;;;;
Onzaga;199425;;;;;;;;;;;;;;1,48;;;;;;;
Onzaga;199427;;;;;;;;;;;;;;1,46;;;;;;;
Onzaga;199470;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;199477;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199478;;;;;;;;;;;;;;;;;;;;;1,31
Onzaga;199479;;;;;;;;;;;;;;;;;;;;;1,38
Onzaga;199491;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199495;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199501;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199511;;;;;;;;;;;;;;;;0,26;;;;;
Onzaga;199512;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199513;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199519;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;199530;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;199533;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199537;;;;;;;;;;;;;;;;;;;;;1,29
Onzaga;199539;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;199544;;;;;;;;;;;;;;1,31;;;;;;;
Onzaga;199546;;;;;;;;;;;;;;1,43;;;;;;;
Onzaga;199548;;;;;;;;;;;;;;1,5;;;;;;;
Onzaga;199555;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199559;;;;;;;;;;;;;;;;0,31;;;;;
Onzaga;199560;;;;;;;;;;;;;;;;;;;;;1,46
Onzaga;199563;;;;;;;;;;;;;;1,38;;;;;;;
Onzaga;199566;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;199572;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199576;;;;;;;;;;;;;;;;;;;;;1,36
Onzaga;199586;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199587;;;;;;;;;;;;;;;;;;;;;1,27
Onzaga;199594;;;;;;;;;;;;;;;;;;;;;1,53
Onzaga;199596;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;199599;;;;;;;;;;;;;;;;;;;;;1,33
Onzaga;199602;;;;;;;;;;;;;;;;;;;;;1,29
Onzaga;199607;;;;;;;;;;;;;;;;0,25;;;;;
Onzaga;199610;;;;;;;;;;;;;;;;;;;;;1,25
Onzaga;199612;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199615;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199621;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199626;;;;;;;;;;;;;;;;;;;;;1,29
Onzaga;199628;;;;;;;;;;;;;;;;0,27;;;;;
Onzaga;199633;;;;;;;;;;;;;;;;;;;;;1,32
Onzaga;199635;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199642;;;;;;;;;;;;;;;;0,28;;;;;
Onzaga;199649;;;;;;;;;;;;;;;;0,29;;;;;
Onzaga;199656;;;;;;;;;;;;;;;;;;;;;1,37
Onzaga;199668;;;;;;;;;;;;;;;;;;;0,6;;
Onzaga;199673;;;;;;;;;;;;;;;;;;;;;1,28
Onzaga;199681;;;;;;;;;;;;;;1,36;;;;;;;
Onzaga;199683;;;;;;;;;;;;;;1,4;;;;;;;
